activity_seq_name,activity_seq_path,activity_seq_length,activity
KUNG_FU_HUSTLE_jump_f_cm_np1_fr_bad_16,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/jump/KUNG_FU_HUSTLE_jump_f_cm_np1_fr_bad_16,10,jump
KUNG_FU_HUSTLE_jump_f_cm_np1_fr_bad_55,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/jump/KUNG_FU_HUSTLE_jump_f_cm_np1_fr_bad_55,11,jump
happy_go_lovely_jump_f_cm_np1_fr_bad_20,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/jump/happy_go_lovely_jump_f_cm_np1_fr_bad_20,10,jump
TheBoondockSaints_jump_u_cm_np1_ri_bad_127,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/jump/TheBoondockSaints_jump_u_cm_np1_ri_bad_127,10,jump
RATRACE_jump_f_cm_np1_fr_bad_38,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/jump/RATRACE_jump_f_cm_np1_fr_bad_38,10,jump
Faith_Rewarded_jump_f_cm_np1_ri_bad_24,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/jump/Faith_Rewarded_jump_f_cm_np1_ri_bad_24,19,jump
Goalkeeper_Felix_Schwake_jump_f_cm_np1_ri_bad_0,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/jump/Goalkeeper_Felix_Schwake_jump_f_cm_np1_ri_bad_0,11,jump
Goalkeeper_Felix_Schwake_jump_f_nm_np1_le_bad_7,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/jump/Goalkeeper_Felix_Schwake_jump_f_nm_np1_le_bad_7,12,jump
St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_le_bad_3,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_le_bad_3,11,jump
Fellowship_2_jump_f_nm_np1_ri_bad_8,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/jump/Fellowship_2_jump_f_nm_np1_ri_bad_8,8,jump
St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_ri_bad_0,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_ri_bad_0,12,jump
KUNG_FU_HUSTLE_jump_f_cm_np1_le_bad_56,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/jump/KUNG_FU_HUSTLE_jump_f_cm_np1_le_bad_56,11,jump
Sam_Cooksey_Goalkeeper_Training_jump_f_cm_np1_ri_bad_1,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/jump/Sam_Cooksey_Goalkeeper_Training_jump_f_cm_np1_ri_bad_1,11,jump
Return_of_the_King_7_jump_f_cm_np1_ri_bad_0,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/jump/Return_of_the_King_7_jump_f_cm_np1_ri_bad_0,8,jump
Stadium_Plyometric_Workout_jump_f_cm_np1_ba_bad_6,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/jump/Stadium_Plyometric_Workout_jump_f_cm_np1_ba_bad_6,8,jump
prelinger_ControlY1950_jump_f_nm_np1_fr_med_12,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/jump/prelinger_ControlY1950_jump_f_nm_np1_fr_med_12,8,jump
Sam_Cooksey_Goalkeeper_Training_jump_f_cm_np1_ri_bad_7,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/jump/Sam_Cooksey_Goalkeeper_Training_jump_f_cm_np1_ri_bad_7,9,jump
Gregoire_Airman_showreel_2008_jump_f_cm_np1_ri_bad_6,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/jump/Gregoire_Airman_showreel_2008_jump_f_cm_np1_ri_bad_6,18,jump
ThePerfectScore_jump_u_cm_np1_fr_bad_4,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/jump/ThePerfectScore_jump_u_cm_np1_fr_bad_4,11,jump
Sam_Cooksey_Goalkeeper_Training_jump_f_cm_np1_le_bad_3,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/jump/Sam_Cooksey_Goalkeeper_Training_jump_f_cm_np1_le_bad_3,11,jump
Sam_Cooksey_Goalkeeper_Training_jump_f_cm_np1_le_bad_11,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/jump/Sam_Cooksey_Goalkeeper_Training_jump_f_cm_np1_le_bad_11,9,jump
St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_le_bad_4,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_le_bad_4,11,jump
TheBoondockSaints_jump_f_cm_np1_ba_bad_67,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/jump/TheBoondockSaints_jump_f_cm_np1_ba_bad_67,10,jump
St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_le_bad_13,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_le_bad_13,10,jump
Huge_Dive-Roll_jump_f_cm_np1_ri_bad_0,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/jump/Huge_Dive-Roll_jump_f_cm_np1_ri_bad_0,7,jump
IamLegend_jump_f_cm_np1_ba_bad_12,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/jump/IamLegend_jump_f_cm_np1_ba_bad_12,5,jump
Stadium_Plyometric_Workout_jump_f_cm_np1_ba_bad_7,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/jump/Stadium_Plyometric_Workout_jump_f_cm_np1_ba_bad_7,7,jump
Gregoire_Airman_showreel_2008_jump_f_cm_np1_ri_bad_3,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/jump/Gregoire_Airman_showreel_2008_jump_f_cm_np1_ri_bad_3,13,jump
Two_Towers_6_jump_f_nm_np1_le_bad_9,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/jump/Two_Towers_6_jump_f_nm_np1_le_bad_9,9,jump
IamLegend_run_f_nm_np1_fr_med_13,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/IamLegend_run_f_nm_np1_fr_med_13,9,run
THE_PROTECTOR_run_u_cm_np1_le_med_1,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/THE_PROTECTOR_run_u_cm_np1_le_med_1,10,run
American_History_X_run_f_nm_np1_fr_med_50,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/American_History_X_run_f_nm_np1_fr_med_50,24,run
Faith_Rewarded_run_f_cm_np1_le_med_16,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/Faith_Rewarded_run_f_cm_np1_le_med_16,11,run
Two_Towers_1_run_f_cm_np2_fr_med_4,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/Two_Towers_1_run_f_cm_np2_fr_med_4,22,run
likebeckam_run_f_cm_np1_ri_med_1,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/likebeckam_run_f_cm_np1_ri_med_1,5,run
Return_of_the_King_4_run_f_cm_np1_ri_med_5,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/Return_of_the_King_4_run_f_cm_np1_ri_med_5,24,run
likebeckam_run_f_cm_np1_fr_med_5,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/likebeckam_run_f_cm_np1_fr_med_5,22,run
TheLastManOnearth_run_f_nm_np1_fr_med_30,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/TheLastManOnearth_run_f_nm_np1_fr_med_30,10,run
TheLastManOnearth_run_f_cm_np1_ba_med_39,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/TheLastManOnearth_run_f_cm_np1_ba_med_39,15,run
HP_PRISONER_OF_AZKABAN_run_f_cm_np1_ba_bad_30,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/HP_PRISONER_OF_AZKABAN_run_f_cm_np1_ba_bad_30,9,run
The_Fugitive_5_run_f_cm_np1_fr_med_1,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/The_Fugitive_5_run_f_cm_np1_fr_med_1,17,run
TrumanShow_run_f_nm_np1_ba_med_19,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/TrumanShow_run_f_nm_np1_ba_med_19,16,run
THE_PROTECTOR_run_f_cm_np1_le_med_15,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/THE_PROTECTOR_run_f_cm_np1_le_med_15,10,run
20060723sfjffjewcy_run_f_nm_np1_ba_med_3,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/20060723sfjffjewcy_run_f_nm_np1_ba_med_3,7,run
gangboy256kb_run_f_nm_np1_ba_med_1,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/gangboy256kb_run_f_nm_np1_ba_med_1,22,run
BLACK_HAWK_DOWN_run_f_cm_np1_le_med_18,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/BLACK_HAWK_DOWN_run_f_cm_np1_le_med_18,10,run
AmericanGangster_run_f_cm_np1_le_med_18,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/AmericanGangster_run_f_cm_np1_le_med_18,10,run
Two_Towers_1_run_f_cm_np1_fr_med_3,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/Two_Towers_1_run_f_cm_np1_fr_med_3,14,run
Hitch_Part_2_run_f_cm_np1_fr_med_8,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/Hitch_Part_2_run_f_cm_np1_fr_med_8,11,run
Catch_Me_If_You_Can_run_u_cm_np1_fr_med_9,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/Catch_Me_If_You_Can_run_u_cm_np1_fr_med_9,17,run
BLACK_HAWK_DOWN_run_f_cm_np1_fr_med_10,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/BLACK_HAWK_DOWN_run_f_cm_np1_fr_med_10,10,run
TrumanShow_run_f_cm_np1_le_med_3,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/TrumanShow_run_f_cm_np1_le_med_3,16,run
prelinger_LetsPlay1949_run_f_nm_np1_fr_med_16,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/prelinger_LetsPlay1949_run_f_nm_np1_fr_med_16,19,run
RETURN_OF_THE_KING_run_f_cm_np1_fr_med_52,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/RETURN_OF_THE_KING_run_f_cm_np1_fr_med_52,17,run
RETURN_OF_THE_KING_run_f_cm_np1_ri_med_11,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/RETURN_OF_THE_KING_run_f_cm_np1_ri_med_11,10,run
metacafe_coolsoccer_run_f_cm_np10_le_bad_2,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/metacafe_coolsoccer_run_f_cm_np10_le_bad_2,32,run
likebeckam_run_f_cm_np1_ba_med_22,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/likebeckam_run_f_cm_np1_ba_med_22,10,run
likebeckam_run_f_cm_np1_le_med_3,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/likebeckam_run_f_cm_np1_le_med_3,5,run
The_Matrix_6_run_f_cm_np1_fr_med_2,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/The_Matrix_6_run_f_cm_np1_fr_med_2,15,run
TheLastManOnearth_run_f_cm_np1_ba_med_45,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/TheLastManOnearth_run_f_cm_np1_ba_med_45,10,run
KUNG_FU_HUSTLE_run_f_cm_np1_fr_med_26,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/KUNG_FU_HUSTLE_run_f_cm_np1_fr_med_26,17,run
likebeckam_run_f_cm_np1_ri_med_0,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/likebeckam_run_f_cm_np1_ri_med_0,10,run
nameunknown256kb_run_f_cm_np1_fr_med_3,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/nameunknown256kb_run_f_cm_np1_fr_med_3,16,run
prelinger_they_grow_up_so_fast_1_run_f_nm_np1_ba_bad_7,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/prelinger_they_grow_up_so_fast_1_run_f_nm_np1_ba_bad_7,15,run
AmericanGangster_run_u_nm_np1_ba_med_66,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/AmericanGangster_run_u_nm_np1_ba_med_66,11,run
LONGESTYARD_run_f_cm_np1_le_med_15,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/LONGESTYARD_run_f_cm_np1_le_med_15,5,run
Fellowship_6_run_f_cm_np1_fr_med_8,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/Fellowship_6_run_f_cm_np1_fr_med_8,20,run
RATRACE_run_f_cm_np1_le_bad_24,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/RATRACE_run_f_cm_np1_le_bad_24,15,run
Two_Towers_1_run_u_cm_np2_fr_bad_6,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/Two_Towers_1_run_u_cm_np2_fr_bad_6,20,run
likebeckam_run_f_cm_np1_le_med_23,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/likebeckam_run_f_cm_np1_le_med_23,16,run
BLACK_HAWK_DOWN_run_f_cm_np1_ba_med_27,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/BLACK_HAWK_DOWN_run_f_cm_np1_ba_med_27,18,run
Finding_Forrester_2_run_f_cm_np1_le_med_2,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/Finding_Forrester_2_run_f_cm_np1_le_med_2,16,run
20060723sfjffinallseriousness_run_f_cm_np2_ba_med_2,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/20060723sfjffinallseriousness_run_f_cm_np2_ba_med_2,10,run
THE_PROTECTOR_run_f_cm_np1_ba_med_50,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/THE_PROTECTOR_run_f_cm_np1_ba_med_50,11,run
BLACK_HAWK_DOWN_run_f_cm_np1_le_med_12,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/BLACK_HAWK_DOWN_run_f_cm_np1_le_med_12,10,run
THE_PROTECTOR_run_f_cm_np1_ri_med_70,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/THE_PROTECTOR_run_f_cm_np1_ri_med_70,5,run
The_Matrix_6_run_f_cm_np1_ba_med_1,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/The_Matrix_6_run_f_cm_np1_ba_med_1,15,run
RushHour2_run_u_cm_np1_fr_bad_4,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/RushHour2_run_u_cm_np1_fr_bad_4,11,run
LONGESTYARD_run_f_cm_np1_le_med_4,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/LONGESTYARD_run_f_cm_np1_le_med_4,10,run
A_Beautiful_Mind_5_run_u_cm_np1_fr_med_7,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/A_Beautiful_Mind_5_run_u_cm_np1_fr_med_7,16,run
Age13_2_run_f_cm_np1_ba_med_1,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/Age13_2_run_f_cm_np1_ba_med_1,23,run
CharlieAndTheChocolateFactory_run_f_nm_np1_fr_bad_15,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/CharlieAndTheChocolateFactory_run_f_nm_np1_fr_bad_15,16,run
HP_PRISONER_OF_AZKABAN_run_f_nm_np1_fr_med_25,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/HP_PRISONER_OF_AZKABAN_run_f_nm_np1_fr_med_25,10,run
A_Beautiful_Mind_4_run_f_cm_np1_ba_med_9,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/A_Beautiful_Mind_4_run_f_cm_np1_ba_med_9,21,run
THE_PROTECTOR_run_f_cm_np1_ri_med_101,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/THE_PROTECTOR_run_f_cm_np1_ri_med_101,16,run
CastAway1_run_f_cm_np1_ri_med_3,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/CastAway1_run_f_cm_np1_ri_med_3,21,run
Two_Towers_1_run_f_cm_np3_ba_bad_2,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/Two_Towers_1_run_f_cm_np3_ba_bad_2,23,run
Age13_1_run_f_nm_np1_fr_med_2,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/Age13_1_run_f_nm_np1_fr_med_2,27,run
HP_PRISONER_OF_AZKABAN_run_f_cm_np1_fr_bad_37,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/HP_PRISONER_OF_AZKABAN_run_f_cm_np1_fr_bad_37,16,run
AmericanGangster_run_u_cm_np1_ri_med_65,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/AmericanGangster_run_u_cm_np1_ri_med_65,9,run
Man_Who_Cheated_Himself_512kb_run_f_cm_np1_fr_bad_4,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/Man_Who_Cheated_Himself_512kb_run_f_cm_np1_fr_bad_4,16,run
Shadow_of_a_Doubt_run_u_cm_np1_ba_med_13,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/Shadow_of_a_Doubt_run_u_cm_np1_ba_med_13,11,run
TrumanShow_run_f_cm_np1_ba_med_13,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/TrumanShow_run_f_cm_np1_ba_med_13,9,run
metacafe_coolsoccer_run_f_cm_np3_fr_bad_6,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/metacafe_coolsoccer_run_f_cm_np3_fr_bad_6,14,run
THE_PROTECTOR_run_u_cm_np1_fr_med_88,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/THE_PROTECTOR_run_u_cm_np1_fr_med_88,5,run
RushHour2_run_f_cm_np1_fr_bad_1,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/RushHour2_run_f_cm_np1_fr_bad_1,11,run
American_History_X_run_u_cm_np1_ba_med_18,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/American_History_X_run_u_cm_np1_ba_med_18,18,run
HP_PRISONER_OF_AZKABAN_run_f_cm_np1_le_bad_35,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/HP_PRISONER_OF_AZKABAN_run_f_cm_np1_le_bad_35,11,run
Veoh_Alpha_Dog_2_run_f_nm_np1_ba_med_11,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/Veoh_Alpha_Dog_2_run_f_nm_np1_ba_med_11,17,run
RETURN_OF_THE_KING_run_f_cm_np1_ri_bad_6,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/RETURN_OF_THE_KING_run_f_cm_np1_ri_bad_6,21,run
BLACK_HAWK_DOWN_run_f_cm_np1_ri_bad_29,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/BLACK_HAWK_DOWN_run_f_cm_np1_ri_bad_29,5,run
TheLastManOnearth_run_f_nm_np1_fr_bad_50,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/TheLastManOnearth_run_f_nm_np1_fr_bad_50,15,run
THE_PROTECTOR_run_f_cm_np1_ba_med_44,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/THE_PROTECTOR_run_f_cm_np1_ba_med_44,16,run
TheLastManOnearth_run_f_nm_np1_ba_bad_40,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/TheLastManOnearth_run_f_nm_np1_ba_bad_40,22,run
THE_PROTECTOR_run_f_nm_np1_ba_med_12,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/THE_PROTECTOR_run_f_nm_np1_ba_med_12,10,run
The_Fugitive_6_run_f_cm_np1_fr_med_19,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/The_Fugitive_6_run_f_cm_np1_fr_med_19,14,run
RETURN_OF_THE_KING_run_f_cm_np1_fr_bad_32,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/RETURN_OF_THE_KING_run_f_cm_np1_fr_bad_32,15,run
Age13_1_run_f_nm_np1_fr_med_1,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/Age13_1_run_f_nm_np1_fr_med_1,16,run
TheBoondockSaints_run_u_nm_np1_ba_bad_93,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/TheBoondockSaints_run_u_nm_np1_ba_bad_93,10,run
KUNG_FU_HUSTLE_run_f_cm_np1_le_med_2,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/KUNG_FU_HUSTLE_run_f_cm_np1_le_med_2,10,run
TheLastManOnearth_run_f_nm_np2_fr_med_49,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/TheLastManOnearth_run_f_nm_np2_fr_med_49,10,run
Fellowship_7_run_f_cm_np1_fr_med_4,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/Fellowship_7_run_f_cm_np1_fr_med_4,18,run
Catch_Me_If_You_Can_run_u_cm_np1_le_med_8,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/Catch_Me_If_You_Can_run_u_cm_np1_le_med_8,16,run
EVOLUTION_run_f_nm_np1_fr_med_22,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/EVOLUTION_run_f_nm_np1_fr_med_22,15,run
RushHour2_run_f_cm_np1_fr_med_0,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/RushHour2_run_f_cm_np1_fr_med_0,11,run
The_Matrix_6_run_f_nm_np1_fr_med_7,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/The_Matrix_6_run_f_nm_np1_fr_med_7,10,run
THE_PROTECTOR_run_f_cm_np1_le_med_42,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/THE_PROTECTOR_run_f_cm_np1_le_med_42,10,run
THE_PROTECTOR_run_f_cm_np1_ba_med_28,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/THE_PROTECTOR_run_f_cm_np1_ba_med_28,10,run
RETURN_OF_THE_KING_run_u_cm_np1_fr_bad_46,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/RETURN_OF_THE_KING_run_u_cm_np1_fr_bad_46,10,run
THE_PROTECTOR_run_f_nm_np1_fr_med_71,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/THE_PROTECTOR_run_f_nm_np1_fr_med_71,10,run
veoh_harold_and_kumar_run_f_nm_np2_fr_bad_10,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/veoh_harold_and_kumar_run_f_nm_np2_fr_bad_10,18,run
Return_of_the_King_12_run_f_cm_np1_fr_med_1,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/Return_of_the_King_12_run_f_cm_np1_fr_med_1,19,run
happy_go_lovely_run_f_cm_np1_fr_goo_2,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/happy_go_lovely_run_f_cm_np1_fr_goo_2,17,run
RETURN_OF_THE_KING_run_f_cm_np1_fr_bad_10,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/RETURN_OF_THE_KING_run_f_cm_np1_fr_bad_10,14,run
TheLastManOnearth_run_f_cm_np1_fr_med_48,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/TheLastManOnearth_run_f_cm_np1_fr_med_48,15,run
Fellowship_2_run_f_cm_np2_fr_med_5,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/Fellowship_2_run_f_cm_np2_fr_med_5,14,run
TheBoondockSaints_run_f_cm_np3_fr_bad_128,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/TheBoondockSaints_run_f_cm_np3_fr_bad_128,17,run
AgentCodyBanks_run_f_cm_np1_ba_med_11,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/AgentCodyBanks_run_f_cm_np1_ba_med_11,21,run
The_Fugitive_2_run_f_cm_np1_fr_med_20,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/The_Fugitive_2_run_f_cm_np1_fr_med_20,24,run
20060723sfjffinallseriousness_run_u_cm_np1_fr_med_1,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/20060723sfjffinallseriousness_run_u_cm_np1_fr_med_1,9,run
Veoh_Alpha_Dog_2_run_f_nm_np1_ba_bad_19,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/Veoh_Alpha_Dog_2_run_f_nm_np1_ba_bad_19,22,run
Man_Who_Cheated_Himself_512kb_run_f_cm_np1_le_bad_5,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/Man_Who_Cheated_Himself_512kb_run_f_cm_np1_le_bad_5,11,run
The_Matrix_Revolutions_5_run_u_cm_np1_ri_med_3,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/The_Matrix_Revolutions_5_run_u_cm_np1_ri_med_3,18,run
RETURN_OF_THE_KING_run_f_nm_np1_ba_med_43,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/RETURN_OF_THE_KING_run_f_nm_np1_ba_med_43,10,run
veoh_harold_and_kumar_run_f_nm_np2_fr_med_6,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/veoh_harold_and_kumar_run_f_nm_np2_fr_med_6,9,run
BATMAN_BEGINS_run_f_nm_np1_fr_med_14,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/BATMAN_BEGINS_run_f_nm_np1_fr_med_14,11,run
Hitch_Part_2_run_f_nm_np1_fr_med_11,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/Hitch_Part_2_run_f_nm_np1_fr_med_11,16,run
20060723sfjffinallseriousness_run_f_cm_np1_fr_med_0,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/20060723sfjffinallseriousness_run_f_cm_np1_fr_med_0,13,run
THE_PROTECTOR_run_f_cm_np1_ba_med_13,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/THE_PROTECTOR_run_f_cm_np1_ba_med_13,5,run
CharlieAndTheChocolateFactory_run_f_nm_np1_le_bad_16,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/CharlieAndTheChocolateFactory_run_f_nm_np1_le_bad_16,10,run
happy_go_lovely_run_f_nm_np1_ba_med_17,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/happy_go_lovely_run_f_nm_np1_ba_med_17,11,run
Two_Towers_1_run_f_cm_np3_ba_med_1,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/Two_Towers_1_run_f_cm_np3_ba_med_1,36,run
American_History_X_run_f_cm_np1_le_med_17,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/American_History_X_run_f_cm_np1_le_med_17,32,run
CastAway1_run_f_cm_np1_ri_med_2,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/CastAway1_run_f_cm_np1_ri_med_2,25,run
EVOLUTION_run_f_nm_np2_fr_med_25,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/EVOLUTION_run_f_nm_np2_fr_med_25,9,run
OldSchool_run_f_cm_np1_ba_med_14,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/OldSchool_run_f_cm_np1_ba_med_14,5,run
BLACK_HAWK_DOWN_run_f_nm_np1_ba_med_31,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/BLACK_HAWK_DOWN_run_f_nm_np1_ba_med_31,10,run
50_FIRST_DATES_run_f_cm_np1_ri_med_21,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/50_FIRST_DATES_run_f_cm_np1_ri_med_21,10,run
The_Matrix_3_run_f_cm_np1_ri_med_7,/data/dev/projects/ai/Trackey/trackey/research/HMDB51/run/The_Matrix_3_run_f_cm_np1_ri_med_7,9,run
